,Name,Email,Address,reaction,Datetime,Sentiment,Score,Content,Category,Device,Duration,state
17643,Daniel Beede,DB@gmail.com,"8639 Gary Springs
Ronaldview, HI 08179",cherish,2021-05-17 4:01,positive,70,GIF,food,Google,18,HI
17644,Ann Becker,AB@gmail.com,"443 Chan View Suite 154
Savagetown, DE 32530",scared,2021-02-27 11:19,negative,15,GIF,food,Apple,77,DE
17645,Gregory Rosales,GR@gmail.com,"0065 Conner Falls Apt. 432
Billyton, MD 48708",cherish,2021-01-22 9:34,positive,70,GIF,food,Google,81,MD
17646,Steven Galeana,SG@gmail.com,"4138 Schmitt Plain
Christineville, MN 73537",heart,2021-05-09 13:20,positive,60,GIF,food,HTC,24,MN
17647,Ann Becker,AB@gmail.com,"443 Chan View Suite 154
Savagetown, DE 32530",peeking,2020-12-18 5:10,neutral,35,GIF,food,Apple,77,DE
17648,Benjamin Peltier,BP@gmail.com,"25502 Amy Square Apt. 092
Thompsonville, NM 47897",disgust,2020-06-28 0:12,negative,0,GIF,food,HTC,27,NM
17649,Jerry Ashe,JA@gmail.com,"8363 Mary Route
Michaelport, UT 03644",adore,2020-07-11 10:21,positive,72,GIF,food,Huawei,33,UT
17650,Henry Mester,HM@gmail.com,"45078 Darrell Prairie
Lake Amanda, MT 73755",cherish,2021-05-12 9:56,positive,70,GIF,food,Apple,34,MT
17651,Jan Lopez,JL@gmail.com,"4415 Valencia Summit Apt. 220
South Kimberly, MA 71559",cherish,2021-04-20 9:38,positive,70,GIF,food,Samsung,1,MA
17652,Christopher Gipson,CG@gmail.com,"189 Heidi Glen
Fisherborough, KS 37123",like,2020-09-24 20:12,positive,50,GIF,food,Microsoft,92,KS
17653,David Watkins,DW@gmail.com,"118 Rodney Pine Suite 445
Port Jeffrey, MS 16199",love,2021-04-04 16:09,positive,65,GIF,food,Apple,67,MS
17654,Anthony Doty,AD@gmail.com,"4966 Eric Brooks Suite 394
New Malik, MO 03506",indifferent,2020-09-26 14:18,neutral,20,GIF,food,HTC,17,MO
17655,Brady Novak,BN@gmail.com,"42154 Susan Hollow Apt. 881
New Robertton, MI 26982",indifferent,2021-03-30 4:27,neutral,20,GIF,food,Apple,13,MI
17656,Richard Seago,RS@gmail.com,"873 Jill Lane
Romeroville, GA 20232",want,2021-01-17 23:36,positive,70,GIF,food,Huawei,93,GA
17657,Berry Prosper,BP@gmail.com,"2227 Jesse Plaza Suite 997
Webbland, MS 23476",dislike,2020-11-04 20:07,negative,10,GIF,food,Microsoft,76,MS
17658,Carlos Rushing,CR@gmail.com,"5465 Stefanie Prairie Apt. 420
Lake Judy, CA 54311",worried,2020-07-28 12:57,negative,12,GIF,food,HTC,45,CA
17659,Eugene Battaglia,EB@gmail.com,"9527 Ellen Station
Heatherberg, SC 95732",super love,2020-07-20 5:12,positive,75,GIF,food,Google,0,SC
17660,Calvin Wilmoth,CW@gmail.com,"033 Kim Isle Suite 977
Stephenfort, ID 13388",peeking,2020-09-15 12:31,neutral,35,GIF,food,Microsoft,62,ID
17661,Clyde Wheelis,CW@gmail.com,"943 Wilson Fields Apt. 509
Williamston, MO 37340",love,2020-07-11 13:36,positive,65,GIF,food,Microsoft,95,MO
17662,Michael Dwyer,MD@gmail.com,"568 Bryant Square Suite 312
South William, CA 05838",love,2020-10-15 5:26,positive,65,GIF,food,Unknown,49,CA
17663,Jimmy Anderson,JA@gmail.com,"541 Rose Roads
Bradshawfurt, WI 34666",interested,2020-08-22 6:16,positive,30,GIF,food,Huawei,81,WI
17664,Mark Turpin,MT@gmail.com,"USNV Lee
FPO AP 28828",hate,2020-08-14 18:50,negative,5,GIF,food,Motorola,47,FP
17665,John Neal,JN@gmail.com,"7523 Pierce Motorway Apt. 648
Lopeztown, WV 43348",love,2020-10-04 2:24,positive,65,GIF,food,Microsoft,89,WV
17666,Susan Weinhold,SW@gmail.com,"593 Stephens Spring
Lorihaven, AL 04182",intrigued,2020-11-06 23:38,positive,45,GIF,food,Samsung,19,AL
17667,Henry Mester,HM@gmail.com,"45078 Darrell Prairie
Lake Amanda, MT 73755",intrigued,2021-04-04 4:09,positive,45,GIF,food,Apple,34,MT
17668,Randal Davis,RD@gmail.com,"45056 Tammy Springs
West Nicole, VT 62857",heart,2021-05-26 22:47,positive,60,GIF,food,HTC,98,VT
17669,Kera Delarosa,KD@gmail.com,"7465 Sanchez Rapids
Raymondfurt, MN 66351",intrigued,2020-11-23 11:21,positive,45,GIF,food,Apple,77,MN
17670,Jessica Gray,JG@gmail.com,"USS Henry
FPO AE 30895",scared,2020-11-01 15:28,negative,15,GIF,food,Microsoft,15,FP
17671,Shawn Landau,SL@gmail.com,"USNV Brown
FPO AE 46644",love,2020-11-23 9:08,positive,65,GIF,food,Motorola,54,FP
17672,Margaret Williams,MW@gmail.com,"6021 Christopher Crest Apt. 837
Cartershire, DE 15440",like,2020-07-07 5:42,positive,50,GIF,food,HTC,60,DE
17673,Steven Galeana,SG@gmail.com,"4138 Schmitt Plain
Christineville, MN 73537",heart,2020-11-25 9:19,positive,60,GIF,technology,HTC,24,MN
17674,Lisa Kreiter,LK@gmail.com,"658 Mcguire Forges Apt. 563
East Heatherburgh, WI 31780",cherish,2020-06-21 5:21,positive,70,GIF,technology,Google,77,WI
17675,Daniel Beede,DB@gmail.com,"8639 Gary Springs
Ronaldview, HI 08179",adore,2020-10-13 12:29,positive,72,GIF,technology,Google,18,HI
17676,George Hope,GH@gmail.com,"4304 Thompson Unions Apt. 404
Port Benjaminhaven, OH 80501",adore,2020-09-23 8:46,positive,72,GIF,technology,Samsung,81,OH
17677,Richard Smith,RS@gmail.com,"00358 Heather Gardens
Lake Heidiview, OH 42464",cherish,2021-04-08 10:00,positive,70,GIF,technology,Motorola,88,OH
17678,Rebecca Morrison,RMnemqyjpmju,"000 Melissa Fields
Michelleview, AR 95265",worried,2021-03-03 7:39,negative,12,GIF,technology,Motorola,53,AR
17679,Henry Mester,HM@gmail.com,"45078 Darrell Prairie
Lake Amanda, MT 73755",indifferent,2020-08-14 22:32,neutral,20,GIF,technology,Apple,34,MT
17680,Melvin Wright,MW@gmail.com,"369 Chelsea Plain
Rebeccaport, MD 94455",super love,2020-10-15 7:32,positive,75,GIF,technology,Motorola,6,MD
17681,William Christensen,WC@gmail.com,"24228 Abbott Roads
Johnsonhaven, AZ 90289",adore,2021-03-21 10:01,positive,72,GIF,technology,Microsoft,56,AZ
17682,Ida Cantu,IC@gmail.com,"67413 Lawrence Valleys
South Victortown, PA 70424",super love,2020-06-25 8:30,positive,75,GIF,technology,Huawei,91,PA
17683,Julia Rivera,JR@gmail.com,"371 Crawford Cliffs
Welchmouth, LA 19265",cherish,2021-04-12 23:01,positive,70,GIF,technology,HTC,78,LA
17684,Crystal Nilson,CN@gmail.com,"15499 Miguel Ridges Suite 922
Hoffmanfort, IL 54149",heart,2021-05-09 6:02,positive,60,GIF,technology,Microsoft,58,IL
17685,Michael Dwyer,MD@gmail.com,"568 Bryant Square Suite 312
South William, CA 05838",dislike,2020-12-09 11:46,negative,10,GIF,technology,Unknown,49,CA
17686,William Christensen,WC@gmail.com,"24228 Abbott Roads
Johnsonhaven, AZ 90289",scared,2021-04-16 19:07,negative,15,GIF,technology,Microsoft,56,AZ
17687,Lloyd Golden,LG@gmail.com,"9881 Evans Mission Suite 442
Garyshire, WA 20202",worried,2020-12-25 1:36,negative,12,GIF,technology,Huawei,50,WA
17688,Alma West,AW@gmail.com,"88245 Alexander Road
Garnertown, MD 84931",heart,2020-12-21 0:51,positive,60,GIF,technology,Samsung,59,MD
17689,Dawn Marr,DM@gmail.com,"83683 Clinton Brooks
Phillipschester, ME 56093",super love,2021-05-01 17:10,positive,75,GIF,technology,Apple,83,ME
17690,Ronald Jines,RJ@gmail.com,"287 Jessica Forge Apt. 180
Walkerhaven, OH 36424",peeking,2021-05-12 18:09,neutral,35,GIF,technology,Google,8,OH
17691,Dale Ordman,DO@gmail.com,"242 Robinson Fields Suite 501
Goodstad, OH 93845",cherish,2021-06-04 13:33,positive,70,GIF,technology,HTC,72,OH
17692,Christopher Mitchell,CM@gmail.com,"Unit 8902 Box 9429
DPO AP 73681",hate,2020-08-10 17:08,negative,5,GIF,technology,HTC,22,DP
17693,Anne Carlson,AC@gmail.com,"Unit 8694 Box 8359
DPO AP 98988",hate,2021-01-17 8:31,negative,5,GIF,technology,Motorola,31,DP
17694,Maria Steele,MS@gmail.com,"49172 Rachel Turnpike
Dillonfurt, VA 63446",disgust,2021-05-24 8:39,negative,0,GIF,technology,Microsoft,72,VA
17695,Gabriel Chauvin,GC@gmail.com,"PSC 0909, Box 1784
APO AA 16657",want,2020-09-16 12:01,positive,70,GIF,technology,Google,74,AP
17696,Gary Scott,GS@gmail.com,"187 Renee Canyon Suite 879
Lake Brianaberg, AL 34115",disgust,2021-04-27 9:22,negative,0,GIF,technology,Motorola,8,AL
17697,Sun Edwards,SE@gmail.com,"Unit 4373 Box 3248
DPO AA 01188",cherish,2020-11-03 5:26,positive,70,GIF,technology,Apple,85,DP
17698,Laura Walker,LWsvedxnkdfr,"4030 Parker Alley Suite 043
Port Scott, CA 77383",like,2020-10-25 14:46,positive,50,GIF,technology,Apple,72,CA
17699,Daniel Beede,DB@gmail.com,"8639 Gary Springs
Ronaldview, HI 08179",disgust,2021-04-02 14:38,negative,0,GIF,technology,Google,18,HI
17700,Doris Jenkins,DJ@gmail.com,"490 Jessica Radial
Lake Connorton, CT 69222",peeking,2021-06-13 12:21,neutral,35,GIF,technology,HTC,49,CT
17701,Raymond Schmidt,RS@gmail.com,"Unit 0551 Box 4181
DPO AA 15539",heart,2021-04-02 11:41,positive,60,GIF,technology,Huawei,77,DP
17702,Larry Richards,LR@gmail.com,"57211 Powell Ridges Suite 385
Ronaldmouth, OK 64964",love,2021-03-02 2:14,positive,65,GIF,technology,Apple,56,OK
17703,Douglas Colon,DC@gmail.com,"982 Jones Stream Apt. 637
Aliceton, OR 78687",heart,2020-06-23 10:28,positive,60,GIF,technology,Motorola,26,OR
17704,Gerald Travis,GT@gmail.com,"741 Knight Manors
Taylorfurt, NE 98382",heart,2020-10-09 4:59,positive,60,GIF,technology,Huawei,20,NE
17705,Lawrence Hall,LH@gmail.com,"755 John Wells
Lake Kimberly, AL 50065",adore,2021-05-04 3:41,positive,72,GIF,technology,Motorola,62,AL
17706,Daniel Beede,DB@gmail.com,"8639 Gary Springs
Ronaldview, HI 08179",hate,2020-07-31 7:02,negative,5,GIF,technology,Google,18,HI
17707,Racheal Hart,RH@gmail.com,"30254 Gregory Canyon Suite 734
West Sarah, MT 91811",disgust,2020-07-19 6:36,negative,0,GIF,technology,Microsoft,96,MT
17708,Cordelia King,CK@gmail.com,"9025 Karen Springs
Esparzaton, CA 98219",peeking,2020-06-20 1:48,neutral,35,GIF,technology,Apple,99,CA
17709,John Neal,JN@gmail.com,"7523 Pierce Motorway Apt. 648
Lopeztown, WV 43348",disgust,2021-01-26 7:54,negative,0,GIF,technology,Microsoft,89,WV
17710,Minnie Summerlin,MS@gmail.com,"7586 Ashley Island Apt. 739
East Timothyburgh, ND 03126",heart,2020-10-26 11:44,positive,60,GIF,technology,HTC,40,ND
17711,Harold Miller,HM@gmail.com,"3206 Dustin Tunnel
New Dwaynefort, WI 29753",heart,2021-01-10 0:42,positive,60,GIF,technology,Samsung,48,WI
17712,James Phillips,JP@gmail.com,"8389 Torres Street
South Maria, AL 04577",adore,2021-01-02 7:29,positive,72,GIF,technology,Microsoft,3,AL
17713,Dona Rivera,DR@gmail.com,"4820 Jeffrey Wall
Port Stacy, MA 06050",want,2021-04-15 1:07,positive,70,GIF,technology,Samsung,47,MA
17714,Peter Oliver,PO@gmail.com,"797 Smith Oval Suite 284
Port David, VT 62603",adore,2021-02-18 10:53,positive,72,GIF,technology,Apple,88,VT
17715,Dayna Walton,DW@gmail.com,"1794 Robertson Loaf Suite 046
New Craigshire, GA 17333",interested,2020-06-19 8:49,positive,30,GIF,technology,Motorola,35,GA
17716,Susan Weinhold,SW@gmail.com,"593 Stephens Spring
Lorihaven, AL 04182",peeking,2021-02-04 15:17,neutral,35,GIF,technology,Samsung,19,AL
17717,Maryann Gillis,MG@gmail.com,"32252 Allen Land
West Angelatown, TX 49832",intrigued,2020-11-26 18:37,positive,45,audio,culture,Huawei,74,TX
17718,Michael Deering,MD@gmail.com,"534 Williams Turnpike Suite 788
Port Julie, WA 70786",disgust,2020-07-29 21:17,negative,0,audio,culture,Apple,51,WA
17719,Noah Guilliam,NG@gmail.com,"304 Sandra Streets
Kimburgh, AR 30942",intrigued,2020-08-02 8:59,positive,45,audio,culture,Apple,98,AR
17720,Joyce Batts,JB@gmail.com,"318 Sandra Circle Suite 396
Stevensport, SD 72190",intrigued,2020-10-22 0:30,positive,45,audio,culture,Google,39,SD
17721,Ruth Washington,RW@gmail.com,"341 Brandon Ford
West Christineton, ME 06206",hate,2021-01-11 12:03,negative,5,audio,culture,Motorola,26,ME
17722,Ruth Nemoede,RN@gmail.com,"PSC 9038, Box 4090
APO AP 52456",hate,2021-03-30 16:34,negative,5,video,dogs,Huawei,98,AP
17723,Deborah Hamm,DH@gmail.com,"5130 Christine Parks
West Jaredstad, NE 51136",cherish,2020-10-20 13:37,positive,70,video,dogs,Samsung,49,NE
17724,Benny Addison,BA@gmail.com,"086 Cole Inlet
East Todd, MS 21066",scared,2020-12-19 13:31,negative,15,video,dogs,Apple,55,MS
17725,Helen Shull,HS@gmail.com,"23420 Brennan Mountains
Maddenfort, VT 01314",love,2021-04-28 6:18,positive,65,video,dogs,Google,12,VT
17726,Phillip Johnson,PJ@gmail.com,"USS Dawson
FPO AA 46857",heart,2020-07-22 12:08,positive,60,video,dogs,Apple,8,FP
17727,Suzanne Campbell,SC@gmail.com,"55166 Christian Islands
East Stephanie, SC 24173",intrigued,2021-01-21 22:43,positive,45,video,dogs,Google,84,SC
17728,Deborah Thomas,DT@gmail.com,"9665 Bean Forge Suite 635
Franciscoside, ND 41116",super love,2020-08-12 3:34,positive,75,video,dogs,Apple,39,ND
17729,Kathy Johnson,KJ@gmail.com,"3272 Hall Camp Suite 066
East Nathanborough, AL 79047",interested,2020-07-12 17:19,positive,30,photo,dogs,Huawei,53,AL
17730,Jim Whitehead,JW@gmail.com,"37434 Farmer Motorway Apt. 569
North Davidborough, SD 23685",worried,2020-09-06 3:11,negative,12,photo,dogs,Microsoft,62,SD
17731,Javier Johnson,JJ@gmail.com,"29756 Frances Inlet
Sarahborough, NJ 69740",cherish,2021-04-07 1:40,positive,70,GIF,culture,Apple,99,NJ
17732,Lee Francis,LF@gmail.com,"6688 Michael Route
West Josephfurt, VA 25603",heart,2020-08-06 15:30,positive,60,GIF,culture,Samsung,74,VA
17733,Gregory Rosales,GR@gmail.com,"0065 Conner Falls Apt. 432
Billyton, MD 48708",love,2020-12-19 20:35,positive,65,GIF,culture,Google,81,MD
17734,Raymond Smith,RS@gmail.com,"PSC 9104, Box 9179
APO AP 34539",dislike,2020-12-20 14:03,negative,10,GIF,culture,HTC,41,AP
17735,Mark Turpin,MT@gmail.com,"USNV Lee
FPO AP 28828",like,2021-03-14 11:32,positive,50,GIF,culture,Motorola,47,FP
17736,Lloyd Gabert,LG@gmail.com,"35598 Whitehead Plains
Robinland, AL 05689",scared,2021-02-11 10:00,negative,15,GIF,culture,Huawei,46,AL
17737,Berry Prosper,BP@gmail.com,"2227 Jesse Plaza Suite 997
Webbland, MS 23476",scared,2021-06-17 18:10,negative,15,GIF,culture,Microsoft,76,MS
17738,Elizabeth Holmes,EH@gmail.com,"7927 Curtis Glen Suite 568
South Thomas, CT 71151",disgust,2020-09-10 9:29,negative,0,GIF,culture,Motorola,23,CT
17739,Eva Brown,EB@gmail.com,"PSC 8330, Box 1422
APO AP 16415",cherish,2020-10-09 15:00,positive,70,GIF,culture,Samsung,8,AP
17740,Madeline Schleich,MS@gmail.com,"5566 William Locks Apt. 237
Lake Monica, WV 22909",adore,2021-03-13 3:13,positive,72,GIF,culture,Motorola,59,WV
17741,Robert Clarke,RC@gmail.com,"90239 Mckay Crossroad
Roberthaven, SC 74994",like,2020-10-24 7:41,positive,50,GIF,culture,Apple,0,SC
17742,Brandon Portillo,BPssplwxufql,"USS Hahn
FPO AA 69593",like,2021-03-24 15:52,positive,50,GIF,culture,Apple,58,FP
17743,Kathryn Henderson,KH@gmail.com,"998 Lauren Villages Suite 720
Susanland, HI 92070",scared,2020-11-06 11:58,negative,15,GIF,culture,Apple,40,HI
17744,Mozelle Alligood,MA@gmail.com,"230 House Road Apt. 693
Parsonsfort, AK 22074",cherish,2021-02-21 11:40,positive,70,GIF,culture,Motorola,60,AK
17745,Mary Vasquez,MV@gmail.com,"00903 Lynn Place Apt. 835
Juanstad, MD 22409",worried,2020-11-14 11:51,negative,12,GIF,culture,Huawei,58,MD
17746,Rebecca Morrison,RMnemqyjpmju,"000 Melissa Fields
Michelleview, AR 95265",peeking,2020-11-21 12:37,neutral,35,GIF,culture,Motorola,53,AR
17747,Roberta Harris,RH@gmail.com,"3846 Maynard Estates Suite 429
Andrewmouth, MD 84230",adore,2020-09-11 18:14,positive,72,GIF,culture,Microsoft,6,MD
17748,Tyler Roosa,TR@gmail.com,"USNS Schneider
FPO AE 13152",peeking,2020-07-27 18:08,neutral,35,GIF,culture,Microsoft,2,FP
17749,Manuel Powell,MP@gmail.com,"61438 Ashley Rapid
Lake Davidburgh, WI 64695",dislike,2021-01-14 10:24,negative,10,GIF,culture,Unknown,75,WI
17750,Mary Carlin,MC@gmail.com,"858 Wilson Throughway
Lake Craigburgh, CA 21543",super love,2020-11-05 1:25,positive,75,GIF,culture,Google,19,CA
17751,Alma West,AW@gmail.com,"88245 Alexander Road
Garnertown, MD 84931",dislike,2021-03-13 13:52,negative,10,GIF,culture,Samsung,59,MD
17752,Gregory Snow,GS@gmail.com,"3728 David Station Suite 760
East Joshuaview, PA 21804",dislike,2020-09-29 5:24,negative,10,GIF,culture,Apple,30,PA
17753,George Hope,GH@gmail.com,"4304 Thompson Unions Apt. 404
Port Benjaminhaven, OH 80501",dislike,2020-09-06 17:41,negative,10,GIF,culture,Samsung,81,OH
17754,Shirley Yamada,SY@gmail.com,"57117 Black Shoals Apt. 211
Katherineview, RI 58972",scared,2021-02-01 7:00,negative,15,GIF,culture,HTC,56,RI
17755,Anthony Keil,AK@gmail.com,"6520 Mary Bridge Suite 490
North Juliashire, UT 32383",love,2021-06-04 21:59,positive,65,GIF,culture,HTC,31,UT
17756,Oliver Kirby,OK@gmail.com,"49322 Valdez Creek
New Christineton, WI 36487",super love,2020-08-20 18:40,positive,75,GIF,culture,Apple,69,WI
17757,Karen Rios,KR@gmail.com,"8912 Katherine Plaza
Port Jenna, VA 59860",indifferent,2021-02-21 14:28,neutral,20,GIF,culture,Huawei,98,VA
17758,Suzanne Campbell,SC@gmail.com,"55166 Christian Islands
East Stephanie, SC 24173",hate,2020-10-12 22:56,negative,5,GIF,culture,Google,84,SC
17759,Edwin Raley,ER@gmail.com,"8817 Peters Mountain
Patrickberg, NH 71632",adore,2021-01-03 12:07,positive,72,GIF,culture,HTC,69,NH
17760,Laverne Jones,LJ@gmail.com,"40259 Mark Mountains Suite 714
Lake Michaelchester, MI 25605",dislike,2021-05-29 7:42,negative,10,GIF,culture,Google,73,MI
17761,Michael Greene,MG@gmail.com,"00059 Christina Tunnel
Blakefort, VA 87906",super love,2021-04-03 7:11,positive,75,GIF,culture,Motorola,19,VA
17762,Crystal Nilson,CN@gmail.com,"15499 Miguel Ridges Suite 922
Hoffmanfort, IL 54149",want,2020-12-02 13:39,positive,70,GIF,culture,Microsoft,58,IL
17763,Harold Holbert,HH@gmail.com,"54378 Ariana Union Suite 900
Port Bobbyberg, MI 56741",love,2021-01-07 14:58,positive,65,GIF,culture,Microsoft,57,MI
17764,June Joseph,JJ@gmail.com,"89496 Webster Road Apt. 848
West Meganshire, OK 40892",want,2021-03-06 17:56,positive,70,GIF,culture,Motorola,55,OK
17765,Donna Adams,DA@gmail.com,"20643 Rice Fords
Bethshire, CO 85308",indifferent,2021-05-09 23:24,neutral,20,GIF,culture,Microsoft,64,CO
17766,Kecia Jensen,KJ@gmail.com,"49297 Logan Forge Suite 391
Port Tyler, OK 30237",disgust,2021-03-28 18:37,negative,0,GIF,culture,HTC,15,OK
17767,Oma Aldridge,OA@gmail.com,"910 Stephen Square
Weaverchester, RI 60451",love,2020-11-18 5:26,positive,65,video,science,Google,36,RI
17768,Boyd Prince,BP@gmail.com,"1630 Jimenez Ports Suite 217
West Ashleyfort, CA 00796",disgust,2021-06-03 20:07,negative,0,video,science,Motorola,65,CA
17769,Bonnie Castillo,BC@gmail.com,"42803 Crawford Extensions Suite 059
New Dustinshire, NM 59137",cherish,2020-12-11 15:07,positive,70,video,science,Microsoft,10,NM
17770,Hazel Eisenhauer,HE@gmail.com,"76915 Ayers Wells Suite 136
Thomasville, TX 41747",indifferent,2020-08-29 11:31,neutral,20,video,science,Google,32,TX
17771,Arthur Wittmer,AW@gmail.com,"038 Roy Port Suite 983
Charlesstad, MT 64615",adore,2020-07-21 19:15,positive,72,video,science,HTC,54,MT
17772,Mary Carlin,MC@gmail.com,"858 Wilson Throughway
Lake Craigburgh, CA 21543",like,2020-11-15 0:23,positive,50,video,science,Google,19,CA
17773,Jason Roberts,JR@gmail.com,"1827 Margaret Trace
South Geoffreyton, RI 20288",hate,2020-09-16 21:47,negative,5,video,science,Google,90,RI
17774,Jorge Oglesby,JO@gmail.com,"65767 John Stravenue
North Thomasbury, WA 51467",worried,2020-12-29 3:34,negative,12,video,science,Samsung,89,WA
17775,Christa Thomas,CT@gmail.com,"6967 Gonzalez Roads Suite 288
Lake Rose, DC 62330",scared,2020-10-11 16:29,negative,15,video,science,Motorola,47,DC
17776,Antonia Witt,AW@gmail.com,"7813 David Lights
Riceton, MI 36593",intrigued,2020-12-25 9:20,positive,45,video,science,Microsoft,82,MI
17777,Shirley Yamada,SY@gmail.com,"57117 Black Shoals Apt. 211
Katherineview, RI 58972",peeking,2020-11-25 4:58,neutral,35,video,science,HTC,56,RI
17778,Matthew Brown,MB@gmail.com,"22154 Sampson Meadow Suite 214
West Michael, CA 54623",hate,2020-09-18 20:36,negative,5,video,science,Samsung,22,CA
17779,Jack Rennie,JR@gmail.com,"1221 Jasmine Terrace
Port Kristineshire, GA 46158",heart,2020-11-14 18:51,positive,60,video,science,Google,7,GA
17780,Evelina Pena,EP@gmail.com,"83885 Ferguson Overpass
New Ericville, CT 88461",dislike,2020-10-12 23:03,negative,10,video,science,Samsung,27,CT
17781,Jennifer Mcintosh,JM@gmail.com,"61708 Terri Walks Suite 867
East Dylan, MD 80914",cherish,2020-06-30 12:40,positive,70,video,science,Samsung,23,MD
17782,James Pao,JP@gmail.com,"2908 Martha Drive
West Travisport, KY 02699",want,2020-11-01 15:37,positive,70,video,science,Google,90,KY
17783,Diane Arrington,DA@gmail.com,"588 Michael Road
Lake Larryberg, MD 40485",cherish,2020-09-15 0:35,positive,70,video,science,Apple,60,MD
17784,June Joseph,JJ@gmail.com,"89496 Webster Road Apt. 848
West Meganshire, OK 40892",adore,2020-08-16 0:50,positive,72,audio,studying,Motorola,55,OK
17785,Richard Seago,RS@gmail.com,"873 Jill Lane
Romeroville, GA 20232",peeking,2021-03-21 0:52,neutral,35,audio,studying,Huawei,93,GA
17786,Benjamin Peltier,BP@gmail.com,"25502 Amy Square Apt. 092
Thompsonville, NM 47897",scared,2020-07-18 14:47,negative,15,audio,studying,HTC,27,NM
17787,Raymond Schmidt,RS@gmail.com,"Unit 0551 Box 4181
DPO AA 15539",peeking,2020-12-03 21:47,neutral,35,audio,studying,Huawei,77,DP
17788,Anne Davies,AD@gmail.com,"927 Sanders Port
Owensville, AL 42282",intrigued,2021-02-13 12:26,positive,45,audio,studying,Apple,87,AL
17789,Maryann Gillis,MG@gmail.com,"32252 Allen Land
West Angelatown, TX 49832",love,2020-12-31 20:43,positive,65,audio,studying,Huawei,74,TX
